id,pred_label,orig_len,aug_len,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,text,aug_text
48,1,12,12,12,0.8484848484848485,1.0,0.8709481010123596,has a lot of the virtues of eastwood at his best . ,has a stack of the virtues of eastwood at his best . 
112,0,5,5,5,1.0,1.0,1.0,hilariously inept and ridiculous . ,hilariously inept and ridiculous . 
156,1,17,17,17,0.7941176470588235,0.9,0.7461774304230976,"manages to transcend the sex , drugs and show-tunes plot into something far richer . ","superintend to transcend the sex , drugs and show-tunes plot into something far richer . "
642,0,29,29,29,0.916256157635468,1.0,0.9465410975314278,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the kinda clumsy original was railing against . "
832,0,17,17,17,0.7794117647058824,0.9,0.9942506430631489,manages to show life in all of its banality when the intention is quite the opposite . ,manages to show biography in all of its bromide when the intention is rather the opposite . 
696,1,30,30,30,0.8298850574712644,1.0,0.9905474191835926,"for the first time in years , de niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars . ","for the first clock in years , de niro digs deep emotionally , peradventure because he 's been stirred by the powerful work of his co-stars . "
830,1,28,28,28,1.0,1.0,1.0,"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . ","woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . "
610,0,14,14,14,0.7142857142857143,0.9,0.9654867622465413,like you could n't smell this turkey rotting from miles away . ,like you could n't odor this turkey rotting from mil outside . 
65,0,20,20,20,1.0,1.0,0.9999999999999998,you wonder why enough was n't just a music video rather than a full-length movie . ,you wonder why enough was n't just a music video rather than a full-length movie . 
394,1,44,44,44,0.8054968287526427,1.0,0.9972998557389268,"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . ","whether writer-director anne fontaine 's film is a ghost story , an account of a nervous dislocation , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . "
390,0,16,16,16,0.9,1.0,0.9276275809439878,"mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity . ","mattei is tiresomely solemn and long-winded , as if circularity itself indicated profundity . "
719,1,15,15,15,0.9047619047619048,0.9,0.995750059069102,"whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting . ","whaley 's determination to immerse you in sheer , unrelenting wretchedness is release . "
479,1,13,13,13,1.0,1.0,1.0000000000000002,it 's a stunning lyrical work of considerable force and truth . ,it 's a stunning lyrical work of considerable force and truth . 
541,1,9,9,9,1.0,1.0,1.0,the most compelling wiseman epic of recent years . ,the most compelling wiseman epic of recent years . 
257,0,19,19,19,0.8128654970760234,0.9,0.8876055754413908,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,taylor appears to possess blown his entire budget on soundtrack rights and birth nothing left over for jokes . 
566,0,21,21,21,1.0,1.0,0.9999999999999998,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . 
11,0,30,30,30,1.0,1.0,1.0,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ","it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . "
801,0,13,13,13,1.0,1.0,1.0,"this film seems thirsty for reflection , itself taking on adolescent qualities . ","this film seems thirsty for reflection , itself taking on adolescent qualities . "
117,1,26,26,26,0.803076923076923,0.8,0.9850841609717854,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","moody , heartbreaking , and filmed in a natural , unforced way that makes its characters seem entirely convincing even when its script is not . "
698,1,38,38,38,0.8236130867709816,0.9,0.9081691624969487,"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' ","an interesting history with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` wanting thing . '' "
812,1,14,14,14,0.6923076923076923,0.8,0.9564812539544117,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . ,this surreal gilliam-esque film is also a troubling version of ecclesiastes . 
833,0,15,15,15,0.8666666666666667,0.9,0.9986509630899848,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","ultimately feels empty and unsatisfying , like swallowing a sharing wafer without the wine . "
656,0,13,13,13,1.0,1.0,1.0000000000000002,"so much facile technique , such cute ideas , so little movie . ","so much facile technique , such cute ideas , so little movie . "
829,0,8,8,8,1.0,1.0,1.0000000000000002,teen movies have really hit the skids . ,teen movies have really hit the skids . 
870,0,13,13,13,1.0,1.0,1.0,... is an arthritic attempt at directing by callie khouri . ,... is an arthritic attempt at directing by callie khouri . 
807,1,10,10,10,0.6444444444444445,1.0,0.885192200106468,"just as moving , uplifting and funny as ever . ","barely as moving , uplifting and funny as always . "
445,1,12,12,12,1.0,1.0,1.0,"even in its most tedious scenes , russian ark is mesmerizing . ","even in its most tedious scenes , russian ark is mesmerizing . "
161,0,5,5,5,0.4,1.0,0.813291797199643,not exactly the bees knees ,non exactly the bees knees 
789,0,42,42,41,0.7439024390243902,0.9,0.9005921287502575,"it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker . ","it 's as if you 'Ra watching a movie that was made in 1978 but not released so because it was so rickety , and it has been unearthed and released now , when it has become even weaker . "
737,1,20,20,20,1.0,1.0,1.0,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . 
512,0,26,26,26,0.8646153846153846,1.0,0.9375214756092229,villeneuve spends too much time wallowing in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . ,villeneuve spends too much time wallowing in bibi 's generic angst ( there are a batch of shots of her gaze out windows ) . 
182,1,27,27,27,0.8632478632478633,0.9,0.9676242546385864,"i sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand . ","ane sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand . "
519,0,16,16,16,1.0,1.0,0.9999999999999999,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . ,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . 
108,0,22,22,22,0.8528138528138528,1.0,0.9967269664048106,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","too often , the viewer is n't reacting to wittiness so much as they are wincing back in repugnance . "
640,1,22,22,22,0.7835497835497836,0.9,0.8840999617886834,"an important movie , a reminder of the power of film to move us and to make us examine our values . ","an important movie , a monitor of the power of film to move us and to make us examine our values . "
305,0,17,17,17,1.0,1.0,1.0000000000000002,what was once original has been co-opted so frequently that it now seems pedestrian . ,what was once original has been co-opted so frequently that it now seems pedestrian . 
871,1,26,26,26,0.8584615384615385,0.9,0.9914910992241044,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","sounding aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' "
693,0,20,20,19,0.9766081871345029,1.0,0.9995428693358634,"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling . ","because of an unnecessary and clumsy last scene , ` swimfan ' left Maine with a very bad feeling . "
776,0,27,27,27,0.8689458689458689,0.9,0.9854830947280561,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","as ` chick flicks ' go , this single is pretty miserable , resorting to string-overstretch rather than legitimate character development and intelligent plotting . "
846,0,10,10,10,1.0,1.0,0.9999999999999998,"an absurdist comedy about alienation , separation and loss . ","an absurdist comedy about alienation , separation and loss . "
724,1,15,15,15,1.0,1.0,0.9999999999999998,it 's everything you do n't go to the movies for . ,it 's everything you do n't go to the movies for . 
382,1,17,17,17,0.75,0.9,0.9556002888833657,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ,a great ensemble cast calcium nitrogen'tetraiodothyronine lift this heartfelt enterprise out of the familiar . 
165,0,22,22,22,0.670995670995671,0.8,0.8317309785941794,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,may reawaken discussion of the kennedy assassination but this fictional film looks make for cable sooner than for the big screen . 
552,0,22,22,22,1.0,1.0,1.0,here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . ,here 's yet another studio horror franchise manure up its storyline with glitches casual fans could correct in their sleep . 
543,0,30,30,30,0.8850574712643678,0.9,0.9518536375405195,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . ","for apiece chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . "
0,1,10,10,10,0.7777777777777778,1.0,0.9847946185036601,it 's a charming and often affecting journey . ,it 'second a charming and often affecting journey . 
613,1,25,25,25,0.86,0.9,0.984781513274548,... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport ,... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their liberty with the sport 
331,1,14,14,14,1.0,1.0,1.0000000000000002,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,the chateau cleverly probes the cross-cultural differences between gauls and yanks . 
500,0,12,12,12,1.0,1.0,1.0000000000000002,a sequel that 's much too big for its britches . ,a sequel that 's much too big for its britches . 
19,0,19,19,19,1.0,1.0,1.0000000000000002,"in its best moments , resembles a bad high school production of grease , without benefit of song . ","in its best moments , resembles a bad high school production of grease , without benefit of song . "
702,0,21,21,21,1.0,1.0,0.9999999999999999,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . "
371,0,25,25,25,0.6066666666666667,0.8,0.879559212136297,"for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . ","for the most part , it 'second a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . "
314,1,20,20,20,1.0,1.0,1.0,it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . ,it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . 
245,0,26,26,26,0.9261538461538461,0.9,0.9982025420220534,it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . ,it 's a work by an artist so in control of both his medium and his message that helium can improvise like a jazzman . 
