id,pred_label,orig_len,aug_len,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,text,aug_text
763,1,36,36,35,0.9428571428571428,0.9,0.9988887871302085,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","there 's something auspicious , and daring , too , about the artistic instinct that pushes a bulk-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . "
141,0,16,16,16,0.5833333333333334,0.8,0.9194858441474743,the character of zigzag is not sufficiently developed to support a film constructed around him . ,the character of zigzag is non sufficiently developed to backup a celluloid manufacture around him . 
521,0,20,20,20,0.6526315789473685,0.8,0.8664666970766896,"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . ","comes off like a disapprove abc afterschool special , freshened up by the dunce of a screenwriting 101 class . "
505,1,14,14,14,1.0,1.0,1.0,and that 's a big part of why we go to the movies . ,and that 's a big part of why we go to the movies . 
93,0,16,16,16,1.0,1.0,1.0,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . 
48,1,12,12,12,0.8181818181818182,0.9,0.9881517244867789,has a lot of the virtues of eastwood at his best . ,has a stack of the virtues of eastwood at his best . 
112,0,5,5,5,1.0,1.0,1.0,hilariously inept and ridiculous . ,hilariously inept and ridiculous . 
156,1,15,15,15,0.6,0.8,0.9317422261217676,"manages to transcend the sex , drugs and show-tunes plot into something far richer . ","superintend to transcend the sex , drugs and show-tunes plot into something far richer . "
642,0,27,27,27,0.7891737891737892,0.8,0.9832273732642303,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the kinda clumsy original was railing against . "
696,1,27,27,27,0.5555555555555556,0.8,0.9043607614659891,"for the first time in years , de niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars . ","for the first clock in years , de niro digs deep emotionally , peradventure because he 's been stirred by the powerful work of his co-stars . "
830,1,25,25,25,1.0,1.0,0.9999999999999998,"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . ","woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . "
610,0,12,12,12,0.3939393939393939,0.8,0.8572162414249379,like you could n't smell this turkey rotting from miles away . ,like you could n't odor this turkey rotting from mil outside . 
65,0,16,16,16,1.0,1.0,1.0000000000000002,you wonder why enough was n't just a music video rather than a full-length movie . ,you wonder why enough was n't just a music video rather than a full-length movie . 
394,1,41,41,41,0.6268292682926829,0.9,0.9693742030849312,"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . ","whether writer-director anne fontaine 's film is a ghost story , an account of a nervous dislocation , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . "
390,0,14,14,14,0.7802197802197802,0.8,0.9688625459506612,"mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity . ","mattei is tiresomely solemn and long-winded , as if circularity itself indicated profundity . "
719,0,14,14,14,0.38461538461538464,0.8,0.58502124986384,"whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting . ","whaley 's determination to immerse you in sheer , unrelenting wretchedness is release . "
479,1,12,12,12,1.0,1.0,1.0,it 's a stunning lyrical work of considerable force and truth . ,it 's a stunning lyrical work of considerable force and truth . 
541,1,9,9,9,1.0,1.0,0.9999999999999999,the most compelling wiseman epic of recent years . ,the most compelling wiseman epic of recent years . 
257,0,19,19,19,0.4152046783625731,0.7,0.7404178735355318,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,taylor appears to possess blown his entire budget on soundtrack rights and birth nothing left over for jokes . 
566,0,17,17,17,1.0,1.0,1.0,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . 
11,0,30,30,30,1.0,1.0,1.0,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ","it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . "
801,0,13,13,13,1.0,1.0,1.0,"this film seems thirsty for reflection , itself taking on adolescent qualities . ","this film seems thirsty for reflection , itself taking on adolescent qualities . "
117,1,26,26,26,0.8892307692307693,0.9,0.9603456469120314,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","moody , heartbreaking , and filmed in a natural , unforced way that makes its characters seem entirely convincing even when its script is not . "
698,1,36,36,36,0.6063492063492063,0.7,0.9256373579971143,"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' ","an interesting history with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` wanting thing . '' "
833,0,15,15,15,0.9047619047619048,1.0,0.9989579562669414,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","ultimately feels empty and unsatisfying , like swallowing a sharing wafer without the wine . "
656,0,13,13,13,1.0,1.0,0.9999999999999999,"so much facile technique , such cute ideas , so little movie . ","so much facile technique , such cute ideas , so little movie . "
829,1,8,8,8,1.0,1.0,1.0,teen movies have really hit the skids . ,teen movies have really hit the skids . 
870,0,11,11,11,1.0,1.0,0.9999999999999998,... is an arthritic attempt at directing by callie khouri . ,... is an arthritic attempt at directing by callie khouri . 
445,1,12,12,12,1.0,1.0,1.0,"even in its most tedious scenes , russian ark is mesmerizing . ","even in its most tedious scenes , russian ark is mesmerizing . "
161,0,5,5,5,0.8,1.0,0.8245446887558289,not exactly the bees knees ,non exactly the bees knees 
789,0,40,40,39,0.47908232118758437,0.7,0.7901219035457141,"it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker . ","it 's as if you 'Ra watching a movie that was made in 1978 but not released so because it was so rickety , and it has been unearthed and released now , when it has become even weaker . "
3,1,20,20,20,0.3263157894736842,0.6,0.8699685183837381,"the acting , costumes , music , cinematography and sound are all astounding given the production 's austere locales . ","the acting , costumes , medicine , filming and levelheaded are all astounding given the production 's severe locales . "
737,1,20,20,20,1.0,1.0,1.0,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . 
512,0,25,25,25,0.7066666666666667,0.8,0.9720153594314469,villeneuve spends too much time wallowing in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . ,villeneuve spends too much time wallowing in bibi 's generic angst ( there are a batch of shots of her gaze out windows ) . 
182,0,25,25,25,0.6466666666666666,0.8,0.9855137818813342,"i sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand . ","ane sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand . "
519,1,15,15,15,1.0,1.0,1.0000000000000002,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . ,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . 
108,0,20,20,20,0.7157894736842105,0.9,0.9572017926663903,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","too often , the viewer is n't reacting to wittiness so much as they are wincing back in repugnance . "
640,1,22,22,22,0.7142857142857143,0.8,0.950812202085168,"an important movie , a reminder of the power of film to move us and to make us examine our values . ","an important movie , a monitor of the power of film to move us and to make us examine our values . "
305,0,15,15,15,1.0,1.0,1.0,what was once original has been co-opted so frequently that it now seems pedestrian . ,what was once original has been co-opted so frequently that it now seems pedestrian . 
871,0,25,25,25,0.8866666666666667,1.0,0.9983469600166558,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","sounding aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' "
693,0,20,20,19,0.9064327485380117,1.0,0.9943364404194613,"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling . ","because of an unnecessary and clumsy last scene , ` swimfan ' left Maine with a very bad feeling . "
776,0,25,25,24,0.6594202898550725,0.8,0.9888154535677476,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","as ` chick flicks ' go , this single is pretty miserable , resorting to string-overstretch rather than legitimate character development and intelligent plotting . "
846,1,10,10,10,1.0,1.0,1.0,"an absurdist comedy about alienation , separation and loss . ","an absurdist comedy about alienation , separation and loss . "
724,1,12,12,12,1.0,1.0,1.0,it 's everything you do n't go to the movies for . ,it 's everything you do n't go to the movies for . 
165,0,22,22,22,0.5411255411255411,0.9,0.8811734202403496,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,may reawaken discussion of the kennedy assassination but this fictional film looks make for cable sooner than for the big screen . 
552,0,21,21,21,0.7238095238095238,0.9,0.7649166225355912,here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . ,here 's yet another studio horror franchise manure up its storyline with glitches casual fans could correct in their sleep . 
543,0,30,30,30,0.6091954022988506,0.9,0.9662738326711214,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . ","for apiece chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . "
0,1,9,9,9,0.5555555555555556,1.0,0.9537952436304556,it 's a charming and often affecting journey . ,it 'second a charming and often affecting journey . 
613,1,23,23,23,0.7075098814229249,0.9,0.9307821477509204,... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport ,... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their liberty with the sport 
331,1,12,12,12,1.0,1.0,1.0,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,the chateau cleverly probes the cross-cultural differences between gauls and yanks . 
500,0,11,11,11,1.0,1.0,1.0000000000000002,a sequel that 's much too big for its britches . ,a sequel that 's much too big for its britches . 
19,0,19,19,19,1.0,1.0,1.0,"in its best moments , resembles a bad high school production of grease , without benefit of song . ","in its best moments , resembles a bad high school production of grease , without benefit of song . "
702,1,19,19,19,1.0,1.0,1.0000000000000002,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . "
371,1,22,22,22,0.5757575757575758,0.8,0.9653905297205433,"for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . ","for the most part , it 'second a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . "
314,1,20,20,20,1.0,1.0,1.0,it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . ,it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . 
245,1,25,25,25,0.7533333333333333,0.8,0.9805070425300635,it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . ,it 's a work by an artist so in control of both his medium and his message that helium can improvise like a jazzman . 
