id,pred_label,orig_len,aug_len,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,text,aug_text
438,1,42,42,42,0.14285714285714285,0.5,0.7281018240472807,"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults . ","the movie has an infectious exuberance that will engage anyone with a fugacious interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground kayoed of the refuse of adults . "
597,0,24,24,24,0.5362318840579711,0.8,0.7701349294312042,"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . ","visually rather stunning , but ultimately a handsome-reckon bore , the true creativity would have been to fell treasure planet entirely and totally reimagine it . "
804,0,39,39,39,0.37112010796221323,0.5,0.9404866342394633,"but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative . ","but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative . "
763,1,34,34,34,0.2620320855614973,0.7,0.9461399024108391,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","there 's something auspicious , and daring , too , about the artistic instinct that pushes a bulk-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . "
141,0,15,15,15,0.1619047619047619,0.7,0.9353084991255488,the character of zigzag is not sufficiently developed to support a film constructed around him . ,the character of zigzag is non sufficiently developed to backup a celluloid manufacture around him . 
521,0,18,18,18,0.45098039215686275,0.7,0.9433290903754041,"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . ","comes off like a disapprove abc afterschool special , freshened up by the dunce of a screenwriting 101 class . "
505,1,13,13,13,0.48717948717948717,0.8,0.8634491858986717,and that 's a big part of why we go to the movies . ,and that 's a big part of why we go to the movies . 
93,0,13,13,13,0.8974358974358975,0.9,0.9996178127243148,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . 
48,1,11,11,11,0.45454545454545453,0.9,0.6323024422821972,has a lot of the virtues of eastwood at his best . ,has a stack of the virtues of eastwood at his best . 
112,0,4,4,4,1.0,1.0,0.9984540831779707,hilariously inept and ridiculous . ,hilariously inept and ridiculous . 
156,1,14,14,14,0.5824175824175825,0.9,0.802009623335114,"manages to transcend the sex , drugs and show-tunes plot into something far richer . ","superintend to transcend the sex , drugs and show-tunes plot into something far richer . "
642,0,25,25,25,0.36,0.8,0.7943233582526756,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the kinda clumsy original was railing against . "
696,1,25,25,25,0.37333333333333335,0.6,0.7648541245774593,"for the first time in years , de niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars . ","for the first clock in years , de niro digs deep emotionally , peradventure because he 's been stirred by the powerful work of his co-stars . "
830,1,21,21,21,0.638095238095238,0.7,0.9442972973651168,"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . ","woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . "
610,0,12,12,12,0.5151515151515151,0.9,0.883231802341238,like you could n't smell this turkey rotting from miles away . ,like you could n't odor this turkey rotting from mil outside . 
65,0,17,17,17,0.39705882352941174,0.7,0.9303699879563618,you wonder why enough was n't just a music video rather than a full-length movie . ,you wonder why enough was n't just a music video rather than a full-length movie . 
394,1,37,37,37,0.37537537537537535,0.7,0.7967220378256381,"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . ","whether writer-director anne fontaine 's film is a ghost story , an account of a nervous dislocation , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . "
390,0,13,13,13,0.48717948717948717,0.7,0.8433724386427727,"mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity . ","mattei is tiresomely solemn and long-winded , as if circularity itself indicated profundity . "
719,0,12,12,12,0.5151515151515151,0.9,0.6810727256429883,"whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting . ","whaley 's determination to immerse you in sheer , unrelenting wretchedness is release . "
479,1,11,11,11,0.2727272727272727,0.9,0.90994327763473,it 's a stunning lyrical work of considerable force and truth . ,it 's a stunning lyrical work of considerable force and truth . 
541,1,8,8,8,0.7857142857142857,1.0,0.98435307720802,the most compelling wiseman epic of recent years . ,the most compelling wiseman epic of recent years . 
257,0,18,18,18,0.30718954248366015,0.8,0.7891756916591776,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,taylor appears to possess blown his entire budget on soundtrack rights and birth nothing left over for jokes . 
566,0,17,17,17,0.4264705882352941,0.8,0.9356676647721938,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . 
11,0,26,26,26,0.23692307692307693,0.7,0.9635964544159512,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ","it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . "
801,0,11,11,11,0.8545454545454545,1.0,0.9916535963728982,"this film seems thirsty for reflection , itself taking on adolescent qualities . ","this film seems thirsty for reflection , itself taking on adolescent qualities . "
117,1,22,22,22,0.1774891774891775,0.6,0.7297086078384465,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","moody , heartbreaking , and filmed in a natural , unforced way that makes its characters seem entirely convincing even when its script is not . "
698,1,29,29,29,0.3448275862068966,0.6,0.5020132763791973,"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' ","an interesting history with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` wanting thing . '' "
833,0,13,13,13,0.20512820512820512,0.7,0.8981894240721225,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","ultimately feels empty and unsatisfying , like swallowing a sharing wafer without the wine . "
656,0,10,10,10,0.8666666666666667,1.0,0.9956227984115777,"so much facile technique , such cute ideas , so little movie . ","so much facile technique , such cute ideas , so little movie . "
829,1,7,7,7,0.9047619047619048,1.0,0.9869902218532572,teen movies have really hit the skids . ,teen movies have really hit the skids . 
870,0,9,9,9,0.9444444444444444,1.0,0.9975900992693363,... is an arthritic attempt at directing by callie khouri . ,... is an arthritic attempt at directing by callie khouri . 
445,1,10,10,10,0.6444444444444445,1.0,0.9607256090614797,"even in its most tedious scenes , russian ark is mesmerizing . ","even in its most tedious scenes , russian ark is mesmerizing . "
161,0,5,5,5,1.0,1.0,0.970991513726329,not exactly the bees knees ,non exactly the bees knees 
789,0,37,37,36,0.20952380952380953,0.6,0.7997108624821223,"it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker . ","it 's as if you 'Ra watching a movie that was made in 1978 but not released so because it was so rickety , and it has been unearthed and released now , when it has become even weaker . "
3,1,16,16,16,0.3,0.7,0.4918171772377859,"the acting , costumes , music , cinematography and sound are all astounding given the production 's austere locales . ","the acting , costumes , medicine , filming and levelheaded are all astounding given the production 's severe locales . "
737,1,19,19,19,0.4269005847953216,0.7,0.8623357856981974,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . 
512,0,22,22,22,0.48917748917748916,0.8,0.833193195421012,villeneuve spends too much time wallowing in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . ,villeneuve spends too much time wallowing in bibi 's generic angst ( there are a batch of shots of her gaze out windows ) . 
182,0,24,24,24,0.21739130434782608,0.6,0.9880553588508068,"i sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand . ","ane sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand . "
519,1,14,14,14,0.4065934065934066,0.7,0.9738743872545372,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . ,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . 
108,0,19,19,19,0.5087719298245614,0.8,0.9463647067063535,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","too often , the viewer is n't reacting to wittiness so much as they are wincing back in repugnance . "
640,1,20,20,20,0.15789473684210525,0.5,0.5336723168179774,"an important movie , a reminder of the power of film to move us and to make us examine our values . ","an important movie , a monitor of the power of film to move us and to make us examine our values . "
305,0,15,15,15,0.5619047619047619,0.9,0.9884502056096022,what was once original has been co-opted so frequently that it now seems pedestrian . ,what was once original has been co-opted so frequently that it now seems pedestrian . 
871,0,21,21,21,0.45714285714285713,0.7,0.9693845301858305,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","sounding aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' "
693,0,16,16,15,0.4857142857142857,0.8,0.9104819389356286,"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling . ","because of an unnecessary and clumsy last scene , ` swimfan ' left Maine with a very bad feeling . "
776,0,21,21,21,0.49523809523809526,0.8,0.8536447343093218,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","as ` chick flicks ' go , this single is pretty miserable , resorting to string-overstretch rather than legitimate character development and intelligent plotting . "
846,1,8,8,8,0.7142857142857143,1.0,0.991538148431787,"an absurdist comedy about alienation , separation and loss . ","an absurdist comedy about alienation , separation and loss . "
724,1,12,12,12,0.5151515151515151,0.9,0.9867964041024696,it 's everything you do n't go to the movies for . ,it 's everything you do n't go to the movies for . 
165,0,21,21,21,0.5047619047619047,0.9,0.8918775000067283,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,may reawaken discussion of the kennedy assassination but this fictional film looks make for cable sooner than for the big screen . 
552,0,20,20,20,0.49473684210526314,0.8,0.7188367658224785,here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . ,here 's yet another studio horror franchise manure up its storyline with glitches casual fans could correct in their sleep . 
543,0,27,27,27,0.452991452991453,0.9,0.9116054453182807,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . ","for apiece chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . "
0,1,8,8,8,0.35714285714285715,1.0,0.8822343930709448,it 's a charming and often affecting journey . ,it 'second a charming and often affecting journey . 
613,1,22,22,22,0.1341991341991342,0.6,0.548706820475843,... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport ,... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their liberty with the sport 
331,1,12,12,12,0.8181818181818182,0.9,0.976001184559918,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,the chateau cleverly probes the cross-cultural differences between gauls and yanks . 
500,0,10,10,10,0.5555555555555556,1.0,0.9974366282548667,a sequel that 's much too big for its britches . ,a sequel that 's much too big for its britches . 
19,0,16,16,16,0.6833333333333333,0.8,0.9695911162403341,"in its best moments , resembles a bad high school production of grease , without benefit of song . ","in its best moments , resembles a bad high school production of grease , without benefit of song . "
702,1,18,18,18,0.6601307189542484,0.9,0.9668118691194372,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . "
371,1,20,20,20,0.4421052631578947,0.7,0.9299287921864083,"for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . ","for the most part , it 'second a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . "
314,1,19,19,19,0.3216374269005848,0.7,0.7147284366391917,it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . ,it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . 
245,1,24,24,24,0.32608695652173914,0.6,0.7421747718480883,it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . ,it 's a work by an artist so in control of both his medium and his message that helium can improvise like a jazzman . 
