id,pred_label,orig_len,aug_len,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,text,aug_text
763,1,36,36,35,0.9495798319327731,1.0,0.9970850643315179,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","there 's something auspicious , and daring , too , about the artistic instinct that pushes a bulk-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . "
141,0,16,16,16,0.08333333333333333,0.6,0.9482186373511001,the character of zigzag is not sufficiently developed to support a film constructed around him . ,the character of zigzag is non sufficiently developed to backup a celluloid manufacture around him . 
521,0,20,20,20,0.8315789473684211,1.0,0.9445934341839554,"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . ","comes off like a disapprove abc afterschool special , freshened up by the dunce of a screenwriting 101 class . "
505,1,14,14,14,1.0,1.0,0.9999999999999998,and that 's a big part of why we go to the movies . ,and that 's a big part of why we go to the movies . 
93,0,16,16,16,1.0,1.0,1.0,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . 
48,1,12,12,12,0.696969696969697,1.0,0.9876613788707174,has a lot of the virtues of eastwood at his best . ,has a stack of the virtues of eastwood at his best . 
112,0,5,5,5,1.0,1.0,1.0,hilariously inept and ridiculous . ,hilariously inept and ridiculous . 
156,1,15,15,15,0.9619047619047619,1.0,0.9453247636761895,"manages to transcend the sex , drugs and show-tunes plot into something far richer . ","superintend to transcend the sex , drugs and show-tunes plot into something far richer . "
642,0,27,27,27,0.8575498575498576,0.9,0.9931629024928404,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the kinda clumsy original was railing against . "
696,1,27,27,27,0.811965811965812,0.9,0.9750447018777259,"for the first time in years , de niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars . ","for the first clock in years , de niro digs deep emotionally , peradventure because he 's been stirred by the powerful work of his co-stars . "
830,1,25,25,25,1.0,1.0,1.0,"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . ","woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . "
610,0,12,12,12,0.6060606060606061,0.8,0.9459261091831462,like you could n't smell this turkey rotting from miles away . ,like you could n't odor this turkey rotting from mil outside . 
65,0,16,16,16,1.0,1.0,1.0,you wonder why enough was n't just a music video rather than a full-length movie . ,you wonder why enough was n't just a music video rather than a full-length movie . 
394,1,41,41,41,0.9170731707317074,1.0,0.995743705502884,"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . ","whether writer-director anne fontaine 's film is a ghost story , an account of a nervous dislocation , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . "
390,0,14,14,14,0.9560439560439561,1.0,0.9963016347542855,"mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity . ","mattei is tiresomely solemn and long-winded , as if circularity itself indicated profundity . "
719,0,14,14,14,0.7142857142857143,0.9,0.7018780866621316,"whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting . ","whaley 's determination to immerse you in sheer , unrelenting wretchedness is release . "
479,1,12,12,12,1.0,1.0,1.0,it 's a stunning lyrical work of considerable force and truth . ,it 's a stunning lyrical work of considerable force and truth . 
541,1,9,9,9,1.0,1.0,0.9999999999999998,the most compelling wiseman epic of recent years . ,the most compelling wiseman epic of recent years . 
257,0,19,19,19,0.8245614035087719,1.0,0.9395187864018625,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,taylor appears to possess blown his entire budget on soundtrack rights and birth nothing left over for jokes . 
566,0,17,17,17,1.0,1.0,0.9999999999999998,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . 
11,0,30,30,30,1.0,1.0,1.0000000000000002,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ","it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . "
801,0,13,13,13,1.0,1.0,1.0000000000000002,"this film seems thirsty for reflection , itself taking on adolescent qualities . ","this film seems thirsty for reflection , itself taking on adolescent qualities . "
117,1,26,26,26,0.9138461538461539,0.9,0.9971758368244558,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","moody , heartbreaking , and filmed in a natural , unforced way that makes its characters seem entirely convincing even when its script is not . "
698,1,36,36,36,0.7555555555555555,0.9,0.9487134776472668,"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' ","an interesting history with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` wanting thing . '' "
833,0,15,15,15,0.9428571428571428,1.0,0.9992309591148446,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","ultimately feels empty and unsatisfying , like swallowing a sharing wafer without the wine . "
656,0,13,13,13,1.0,1.0,1.0,"so much facile technique , such cute ideas , so little movie . ","so much facile technique , such cute ideas , so little movie . "
829,1,8,8,8,1.0,1.0,1.0,teen movies have really hit the skids . ,teen movies have really hit the skids . 
870,0,11,11,11,1.0,1.0,1.0,... is an arthritic attempt at directing by callie khouri . ,... is an arthritic attempt at directing by callie khouri . 
445,1,12,12,12,1.0,1.0,1.0000000000000002,"even in its most tedious scenes , russian ark is mesmerizing . ","even in its most tedious scenes , russian ark is mesmerizing . "
161,0,5,5,5,1.0,1.0,0.9993674851412893,not exactly the bees knees ,non exactly the bees knees 
789,0,40,40,39,0.7840755735492577,0.8,0.9193415562756488,"it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker . ","it 's as if you 'Ra watching a movie that was made in 1978 but not released so because it was so rickety , and it has been unearthed and released now , when it has become even weaker . "
3,1,20,20,20,0.8,0.9,0.9670031626457757,"the acting , costumes , music , cinematography and sound are all astounding given the production 's austere locales . ","the acting , costumes , medicine , filming and levelheaded are all astounding given the production 's severe locales . "
737,1,20,20,20,1.0,1.0,1.0000000000000002,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . 
512,0,25,25,25,0.8666666666666667,1.0,0.9961726107230302,villeneuve spends too much time wallowing in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . ,villeneuve spends too much time wallowing in bibi 's generic angst ( there are a batch of shots of her gaze out windows ) . 
182,0,25,25,25,0.88,0.9,0.9933230118522745,"i sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand . ","ane sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand . "
519,1,15,15,15,1.0,1.0,1.0,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . ,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . 
108,0,20,20,20,0.7052631578947368,0.9,0.986838899208964,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","too often , the viewer is n't reacting to wittiness so much as they are wincing back in repugnance . "
640,1,22,22,22,0.8181818181818182,0.9,0.9887639060913133,"an important movie , a reminder of the power of film to move us and to make us examine our values . ","an important movie , a monitor of the power of film to move us and to make us examine our values . "
305,0,15,15,15,1.0,1.0,1.0000000000000002,what was once original has been co-opted so frequently that it now seems pedestrian . ,what was once original has been co-opted so frequently that it now seems pedestrian . 
871,0,25,25,25,0.8933333333333333,1.0,0.9939469473672194,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","sounding aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' "
693,0,20,20,19,0.8947368421052632,0.9,0.9883437339368194,"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling . ","because of an unnecessary and clumsy last scene , ` swimfan ' left Maine with a very bad feeling . "
776,0,25,25,24,0.927536231884058,1.0,0.9940412235092964,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","as ` chick flicks ' go , this single is pretty miserable , resorting to string-overstretch rather than legitimate character development and intelligent plotting . "
846,1,10,10,10,1.0,1.0,0.9999999999999998,"an absurdist comedy about alienation , separation and loss . ","an absurdist comedy about alienation , separation and loss . "
724,1,12,12,12,1.0,1.0,1.0,it 's everything you do n't go to the movies for . ,it 's everything you do n't go to the movies for . 
165,0,22,22,22,0.8874458874458875,0.9,0.931398473357467,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,may reawaken discussion of the kennedy assassination but this fictional film looks make for cable sooner than for the big screen . 
552,0,21,21,21,0.7904761904761904,0.9,0.7901353035212031,here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . ,here 's yet another studio horror franchise manure up its storyline with glitches casual fans could correct in their sleep . 
543,0,30,30,30,0.8482758620689655,0.8,0.991532126527958,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . ","for apiece chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . "
0,1,9,9,9,0.7777777777777778,1.0,0.967588953658736,it 's a charming and often affecting journey . ,it 'second a charming and often affecting journey . 
613,1,23,23,23,0.9130434782608695,0.9,0.9939196018673024,... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport ,... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their liberty with the sport 
331,1,12,12,12,1.0,1.0,0.9999999999999998,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,the chateau cleverly probes the cross-cultural differences between gauls and yanks . 
500,0,11,11,11,1.0,1.0,1.0,a sequel that 's much too big for its britches . ,a sequel that 's much too big for its britches . 
19,0,19,19,19,1.0,1.0,1.0,"in its best moments , resembles a bad high school production of grease , without benefit of song . ","in its best moments , resembles a bad high school production of grease , without benefit of song . "
702,1,19,19,19,1.0,1.0,1.0000000000000002,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . "
371,1,22,22,22,0.8787878787878788,0.9,0.9917951721355073,"for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . ","for the most part , it 'second a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . "
314,1,20,20,20,1.0,1.0,1.0000000000000002,it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . ,it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . 
245,1,25,25,25,0.8933333333333333,0.8,0.9572441572155119,it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . ,it 's a work by an artist so in control of both his medium and his message that helium can improvise like a jazzman . 
