id,pred_label,orig_len,aug_len,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,flip,text,aug_text
847,1,26,26,26,0.3353846153846154,0.6,-0.9322627727854419,True,"... mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . ' ","... mafia , rap stars and tough rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal nativity to an unlikely , but likable , hero . ' "
551,0,22,22,22,0.2987012987012987,0.6,0.9666017114443407,False,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . ,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . 
269,0,19,19,19,0.52046783625731,0.7,-0.38055325884281543,True,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","with virtually no worry elements for an audience to focus on , chelsea walls is a triple-espresso survival challenge . "
598,0,16,16,16,0.5333333333333333,0.8,0.8018634348688364,False,"nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . ","preposterous , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . "
438,1,42,42,42,-0.0011614401858304297,0.6,0.6939189935860437,False,"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults . ","the movie has an infectious exuberance that will engage anyone with a fugacious interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground kayoed of the refuse of adults . "
597,0,24,24,24,0.4855072463768116,0.8,0.7950570637313289,False,"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . ","visually rather stunning , but ultimately a handsome-reckon bore , the true creativity would have been to fell treasure planet entirely and totally reimagine it . "
408,0,22,22,22,0.12554112554112554,0.6,0.5706649819381674,False,"there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them . ","thither are simply also many ideas floating around -- part farce , office sliding doors , break pop video -- and yet failing to exploit them . "
804,0,39,39,39,0.3468286099865047,0.6,0.883897620088457,False,"but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative . ","but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative . "
763,1,34,34,34,0.31907308377896615,0.5,0.8785266266851195,False,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","there 's something auspicious , and daring , too , about the artistic instinct that pushes a bulk-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . "
141,0,15,15,15,0.29523809523809524,0.9,0.877274400965539,False,the character of zigzag is not sufficiently developed to support a film constructed around him . ,the character of zigzag is non sufficiently developed to backup a celluloid manufacture around him . 
521,0,18,18,18,0.43790849673202614,0.8,0.9406440308113115,False,"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . ","comes off like a disapprove abc afterschool special , freshened up by the dunce of a screenwriting 101 class . "
505,1,13,13,13,0.48717948717948717,0.8,0.861884946993138,False,and that 's a big part of why we go to the movies . ,and that 's a big part of why we go to the movies . 
93,0,13,13,13,0.6666666666666666,0.8,0.9985557745076754,False,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . 
48,1,11,11,11,0.38181818181818183,0.9,0.712643501337367,False,has a lot of the virtues of eastwood at his best . ,has a stack of the virtues of eastwood at his best . 
112,1,4,4,4,1.0,1.0,0.9996665700175875,False,hilariously inept and ridiculous . ,hilariously inept and ridiculous . 
156,1,14,14,14,0.7582417582417582,0.9,0.7635153834001892,False,"manages to transcend the sex , drugs and show-tunes plot into something far richer . ","superintend to transcend the sex , drugs and show-tunes plot into something far richer . "
642,0,25,25,25,0.38666666666666666,0.7,0.7248038956177972,False,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the kinda clumsy original was railing against . "
832,1,16,16,16,0.6333333333333333,0.9,0.899937454881166,False,manages to show life in all of its banality when the intention is quite the opposite . ,manages to show biography in all of its bromide when the intention is rather the opposite . 
696,1,25,25,25,0.24,0.6,0.7172632154099818,False,"for the first time in years , de niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars . ","for the first clock in years , de niro digs deep emotionally , peradventure because he 's been stirred by the powerful work of his co-stars . "
830,1,21,21,21,0.6190476190476191,0.7,0.9211035878451667,False,"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . ","woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . "
610,0,12,12,12,0.6060606060606061,0.9,0.8355462274303961,False,like you could n't smell this turkey rotting from miles away . ,like you could n't odor this turkey rotting from mil outside . 
65,0,17,17,17,0.3235294117647059,0.7,0.8699508818201187,False,you wonder why enough was n't just a music video rather than a full-length movie . ,you wonder why enough was n't just a music video rather than a full-length movie . 
394,1,37,37,37,-0.03003003003003003,0.4,0.81619121835555,False,"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . ","whether writer-director anne fontaine 's film is a ghost story , an account of a nervous dislocation , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . "
390,0,13,13,13,0.4358974358974359,0.8,0.8756651065791683,False,"mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity . ","mattei is tiresomely solemn and long-winded , as if circularity itself indicated profundity . "
719,0,12,12,12,0.36363636363636365,0.9,0.6885951147351909,False,"whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting . ","whaley 's determination to immerse you in sheer , unrelenting wretchedness is release . "
479,1,11,11,11,0.2727272727272727,0.9,0.8863250667913728,False,it 's a stunning lyrical work of considerable force and truth . ,it 's a stunning lyrical work of considerable force and truth . 
541,1,8,8,8,0.8571428571428571,1.0,0.9874125115045922,False,the most compelling wiseman epic of recent years . ,the most compelling wiseman epic of recent years . 
257,0,18,18,18,0.09803921568627451,0.6,0.730186603343793,False,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,taylor appears to possess blown his entire budget on soundtrack rights and birth nothing left over for jokes . 
566,0,17,17,17,0.5294117647058824,0.7,0.9369786982628662,False,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . 
11,0,26,26,26,0.27384615384615385,0.6,0.9475752554200049,False,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ","it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . "
801,0,11,11,11,0.6727272727272727,0.9,0.9899378196138778,False,"this film seems thirsty for reflection , itself taking on adolescent qualities . ","this film seems thirsty for reflection , itself taking on adolescent qualities . "
117,1,22,22,22,0.16883116883116883,0.6,0.7499520004870242,False,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","moody , heartbreaking , and filmed in a natural , unforced way that makes its characters seem entirely convincing even when its script is not . "
698,1,29,29,29,0.1921182266009852,0.6,0.4425487778506123,False,"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' ","an interesting history with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` wanting thing . '' "
812,1,12,12,12,0.5151515151515151,0.8,-0.9035320686577788,True,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . ,this surreal gilliam-esque film is also a troubling version of ecclesiastes . 
833,0,13,13,13,0.6666666666666666,0.9,0.9290036781238018,False,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","ultimately feels empty and unsatisfying , like swallowing a sharing wafer without the wine . "
656,0,10,10,10,0.9555555555555556,1.0,0.9946362136264951,False,"so much facile technique , such cute ideas , so little movie . ","so much facile technique , such cute ideas , so little movie . "
829,1,7,7,7,0.9047619047619048,1.0,0.9899208938788421,False,teen movies have really hit the skids . ,teen movies have really hit the skids . 
870,0,9,9,9,0.6666666666666666,1.0,0.9966743368486524,False,... is an arthritic attempt at directing by callie khouri . ,... is an arthritic attempt at directing by callie khouri . 
807,1,8,8,8,-0.42857142857142855,1.0,-0.004644263374550778,True,"just as moving , uplifting and funny as ever . ","barely as moving , uplifting and funny as always . "
445,1,10,10,10,0.7777777777777778,1.0,0.9823792117203889,False,"even in its most tedious scenes , russian ark is mesmerizing . ","even in its most tedious scenes , russian ark is mesmerizing . "
161,0,5,5,5,1.0,1.0,0.9850167742498265,False,not exactly the bees knees ,non exactly the bees knees 
789,0,37,37,36,0.19047619047619047,0.7,0.8183684845990665,False,"it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker . ","it 's as if you 'Ra watching a movie that was made in 1978 but not released so because it was so rickety , and it has been unearthed and released now , when it has become even weaker . "
3,1,16,16,16,0.21666666666666667,0.7,0.7891500540128369,False,"the acting , costumes , music , cinematography and sound are all astounding given the production 's austere locales . ","the acting , costumes , medicine , filming and levelheaded are all astounding given the production 's severe locales . "
737,1,19,19,19,0.38011695906432746,0.8,0.8662493241551599,False,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . 
512,0,22,22,22,0.6017316017316018,0.8,0.7273867351019926,False,villeneuve spends too much time wallowing in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . ,villeneuve spends too much time wallowing in bibi 's generic angst ( there are a batch of shots of her gaze out windows ) . 
182,0,24,24,24,0.1956521739130435,0.4,0.9962004791809344,False,"i sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand . ","ane sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand . "
519,1,14,14,14,0.42857142857142855,0.7,0.9779972489784122,False,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . ,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . 
108,0,19,19,19,0.5906432748538012,0.8,0.9288110502716784,False,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","too often , the viewer is n't reacting to wittiness so much as they are wincing back in repugnance . "
640,1,20,20,20,0.08421052631578947,0.6,0.54067028412643,False,"an important movie , a reminder of the power of film to move us and to make us examine our values . ","an important movie , a monitor of the power of film to move us and to make us examine our values . "
305,0,15,15,15,0.6571428571428571,0.8,0.9379197068836485,False,what was once original has been co-opted so frequently that it now seems pedestrian . ,what was once original has been co-opted so frequently that it now seems pedestrian . 
871,0,21,21,21,0.5047619047619047,0.7,0.9738065763209179,False,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","sounding aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' "
693,0,16,16,15,0.6190476190476191,0.8,0.9357526419844756,False,"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling . ","because of an unnecessary and clumsy last scene , ` swimfan ' left Maine with a very bad feeling . "
776,0,21,21,21,0.45714285714285713,0.7,0.8816096690458768,False,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","as ` chick flicks ' go , this single is pretty miserable , resorting to string-overstretch rather than legitimate character development and intelligent plotting . "
846,1,8,8,8,0.7857142857142857,1.0,0.9886693063184392,False,"an absurdist comedy about alienation , separation and loss . ","an absurdist comedy about alienation , separation and loss . "
724,1,12,12,12,0.6060606060606061,0.8,0.9869974414984258,False,it 's everything you do n't go to the movies for . ,it 's everything you do n't go to the movies for . 
382,0,15,15,15,0.14285714285714285,0.6,0.1539104466553255,True,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ,a great ensemble cast calcium nitrogen'tetraiodothyronine lift this heartfelt enterprise out of the familiar . 
165,0,21,21,21,0.49523809523809526,0.7,0.8727397270901766,False,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,may reawaken discussion of the kennedy assassination but this fictional film looks make for cable sooner than for the big screen . 
552,0,20,20,20,0.4105263157894737,0.8,0.7695010109043307,False,here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . ,here 's yet another studio horror franchise manure up its storyline with glitches casual fans could correct in their sleep . 
543,0,27,27,27,0.46438746438746437,0.7,0.9016866395725274,False,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . ","for apiece chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . "
0,1,8,8,8,0.35714285714285715,1.0,0.8278288648513048,False,it 's a charming and often affecting journey . ,it 'second a charming and often affecting journey . 
613,1,22,22,22,0.5757575757575758,0.9,0.6616413826249073,False,... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport ,... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their liberty with the sport 
331,1,12,12,12,0.8484848484848485,0.9,0.9861214455812386,False,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,the chateau cleverly probes the cross-cultural differences between gauls and yanks . 
500,0,10,10,10,0.4666666666666667,1.0,0.9974149608350311,False,a sequel that 's much too big for its britches . ,a sequel that 's much too big for its britches . 
19,0,16,16,16,0.6833333333333333,0.9,0.9622042556460697,False,"in its best moments , resembles a bad high school production of grease , without benefit of song . ","in its best moments , resembles a bad high school production of grease , without benefit of song . "
702,1,18,18,18,0.7777777777777778,1.0,0.9769868666649132,False,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . "
371,1,20,20,20,0.3157894736842105,0.7,0.9336511269870682,False,"for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . ","for the most part , it 'second a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . "
314,1,19,19,19,0.25146198830409355,0.6,0.7043567089442955,False,it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . ,it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . 
245,1,24,24,24,0.30434782608695654,0.6,0.7256606061579967,False,it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . ,it 's a work by an artist so in control of both his medium and his message that helium can improvise like a jazzman . 
