id,pred_label,orig_len,aug_len,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,flip,text,aug_text
594,1,30,30,30,0.9126436781609195,0.9,0.9985258941602508,False,"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . ","building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , prepare into a significant character study that is both moving and wise . "
782,1,31,31,31,0.44946236559139785,0.6,-0.935524806392828,True,the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned . ,the structure the film takes may find matt damon and ben affleck once again looking for rest as this formally completes a good will hunting trilogy that was never planned . 
605,1,13,13,13,0.717948717948718,0.9,0.978665347999873,False,puts a human face on a land most westerners are unfamiliar with . ,puts a human face on a land most westerner are unfamiliar with . 
39,1,16,16,16,1.0,1.0,0.9999999999999998,False,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ","escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . "
367,1,12,12,12,1.0,1.0,1.0,False,there has always been something likable about the marquis de sade . ,there has always been something likable about the marquis de sade . 
597,0,26,26,26,1.0,1.0,0.9999999999999999,False,"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . ","visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . "
583,0,5,5,5,1.0,1.0,1.0000000000000002,False,it 's just filler . ,it 's just filler . 
349,0,24,24,24,0.6231884057971014,0.9,0.6609804493969802,False,... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . ,... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar appall . 
186,1,19,19,19,1.0,1.0,1.0000000000000002,False,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . ","pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . "
302,1,9,9,9,0.7777777777777778,1.0,0.9531205227836078,False,the wild thornberrys movie is a jolly surprise . ,the wild thornberrys film is a merry surprise . 
197,0,10,10,10,1.0,1.0,1.0,False,"for starters , the story is just too slim . ","for starters , the story is just too slim . "
168,1,12,12,12,1.0,1.0,1.0000000000000002,False,manages to be sweet and wickedly satisfying at the same time . ,manages to be sweet and wickedly satisfying at the same time . 
848,1,10,10,10,0.37777777777777777,1.0,0.8118857771002229,False,his healthy sense of satire is light and fun ... ,his healthy sense of satire is light and play ... 
568,0,36,36,36,0.40634920634920635,0.6,0.7702838009446518,False,"it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem . ","it does nothing new with the onetime story , except to exhibit fisticuffs in this sort of stop-go boring motion that makes the gang rumbles look like they 're being streamed concluded a 28k modem . "
114,1,29,29,28,0.8677248677248677,0.9,0.9983030753266426,False,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ","it haunts you , you California n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . "
769,1,15,15,15,1.0,1.0,1.0000000000000002,False,an infectious cultural fable with a tasty balance of family drama and frenetic comedy . ,an infectious cultural fable with a tasty balance of family drama and frenetic comedy . 
171,1,9,9,9,1.0,1.0,1.0,False,rarely has leukemia looked so shimmering and benign . ,rarely has leukemia looked so shimmering and benign . 
70,0,27,27,26,0.2923076923076923,0.4,0.8497822978421092,False,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ","for all its telling craft , and despite an overbearing series of tertiary-act crescendos , lily chou-chou never really builds astir a point of emotional steam . "
826,1,10,10,10,1.0,1.0,0.9999999999999999,False,a quiet treasure -- a film to be savored . ,a quiet treasure -- a film to be savored . 
658,1,6,6,6,1.0,1.0,1.0,False,"a smart , witty follow-up . ","a smart , witty follow-up . "
609,1,32,32,32,0.5645161290322581,0.6,0.938341037570932,False,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ","nine queens is not only than a frighteningly subject debut and genre piece , but also a snapshot of a dangerous political berth on the verge of coming to a mind . "
569,1,16,16,16,0.8333333333333334,0.9,0.9501354714110777,False,"one of those energetic surprises , an original that pleases almost everyone who sees it . ","one of those energetic surprises , an original that delight almost everyone who sees it . "
556,0,15,15,15,0.21904761904761905,0.9,0.5826164624968913,False,but it 's too long and too convoluted and it ends in a muddle . ,but it 's also long and too convoluted and it ends in a pickle . 
711,0,22,22,22,0.8961038961038961,0.9,0.999760068569122,False,overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube . ,overall the film feel like a low-budget tv pilot that could not find a buyer to play it on the tube . 
737,1,20,20,20,0.4842105263157895,0.8,0.8153690637406279,False,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and fondly dished out wit . 
808,1,8,8,8,1.0,1.0,1.0000000000000002,False,enormously entertaining for moviegoers of any age . ,enormously entertaining for moviegoers of any age . 
351,1,25,25,25,0.8466666666666667,0.9,0.99725777798266,False,"( næs ) directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage . ","( næs ) address the stage version of elling , and gets fine performances from his two leads who originated the characters on stage . "
660,1,32,32,32,1.0,1.0,1.0,False,"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well . ","like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well . "
94,1,24,24,24,1.0,1.0,1.0000000000000002,False,"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ","byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . "
539,0,6,6,6,0.2,1.0,0.8467530745406225,False,do not see this film . ,arrange not see this movie . 
3,1,20,20,20,0.8105263157894737,0.9,0.9987818918971939,False,"the acting , costumes , music , cinematography and sound are all astounding given the production 's austere locales . ","the acting , costumes , music , cinematography and sound are all astounding given the product 's austere locales . "
849,1,27,27,27,1.0,1.0,1.0000000000000002,False,trademark american triteness and simplicity are tossed out the window with the intelligent french drama that deftly explores the difficult relationship between a father and son . ,trademark american triteness and simplicity are tossed out the window with the intelligent french drama that deftly explores the difficult relationship between a father and son . 
318,0,21,21,21,1.0,1.0,1.0,False,hit and miss as far as the comedy goes and a big ole ' miss in the way of story . ,hit and miss as far as the comedy goes and a big ole ' miss in the way of story . 
124,1,33,33,32,0.6774193548387096,0.8,0.9331301205869693,False,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ","( Laurentius bounces ) all over the present , dancing , running , sweating , mopping his face and generally displaying the balmy talent that brought him fame in the first place . "
417,1,24,24,24,1.0,1.0,1.0,False,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . ","uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . "
308,1,17,17,17,1.0,1.0,1.0,False,an intriguing cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution . ,an intriguing cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution . 
275,1,13,13,13,0.8205128205128205,0.9,0.9700306973107337,False,"an entertaining , colorful , action-filled crime story with an intimate heart . ","an entertaining , colorful , action-filled crime story with an intimate pith . "
785,1,23,23,23,0.5573122529644269,0.7,0.8546560043220741,False,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ","aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks eventide better . "
611,1,10,10,10,0.7333333333333333,1.0,0.9653039173219629,False,the performances take the movie to a higher level . ,the performances consider the movie to a higher level . 
79,0,44,44,44,0.7610993657505285,0.9,0.9875378680212273,False,this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ,this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless thirty mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . 
481,1,5,5,5,1.0,1.0,0.9999999999999998,False,funny but perilously slight . ,funny but perilously slight . 
534,1,9,9,9,0.7222222222222222,1.0,0.970347036644828,False,i just loved every minute of this film . ,single just loved every minute of this film . 
781,0,6,6,6,1.0,1.0,0.9999999999999999,False,at once half-baked and overheated . ,at once half-baked and overheated . 
36,1,26,26,26,0.48307692307692307,0.6,0.968118510787531,False,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ","the slant of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid matter prove recommendation enough . "
5,1,21,21,21,1.0,1.0,1.0,False,"although laced with humor and a few fanciful touches , the film is a refreshingly serious look at young women . ","although laced with humor and a few fanciful touches , the film is a refreshingly serious look at young women . "
327,1,12,12,12,0.5757575757575758,0.9,0.9396315633883844,False,"it proves quite compelling as an intense , brooding character study . ","it evidence quite compelling as an intense , brooding character study . "
342,0,26,26,26,0.4646153846153846,0.8,0.8172411737771141,False,"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . ","in an effort , i suspect , non to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . "
158,1,33,33,33,1.0,1.0,1.0,False,"by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of the movie . ","by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of the movie . "
744,1,5,5,5,1.0,1.0,1.0,False,one from the heart . ,one from the heart . 
573,1,4,4,4,1.0,1.0,1.0,False,lovely and poignant . ,lovely and poignant . 
545,0,19,19,19,0.52046783625731,0.8,0.9617579574365808,False,"from the opening scenes , it 's clear that all about the benjamins is a totally formulaic movie . ","from the opening scenes , it 'randomness clear that all about the benjamins is a altogether formulaic movie . "
529,0,27,27,27,1.0,1.0,0.9999999999999998,False,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . "
485,1,17,17,17,1.0,1.0,1.0,False,a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . ,a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . 
228,1,16,16,16,1.0,1.0,1.0000000000000002,False,it provides an honest look at a community striving to anchor itself in new grounds . ,it provides an honest look at a community striving to anchor itself in new grounds . 
685,0,16,16,16,1.0,1.0,1.0,False,no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . ,no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . 
212,0,15,15,15,1.0,1.0,1.0,False,"the entire movie is about a boring , sad man being boring and sad . ","the entire movie is about a boring , sad man being boring and sad . "
303,1,8,8,8,0.5714285714285714,1.0,0.9297234878718931,False,"entertains by providing good , lively company . ","entertain by providing good , live company . "
32,1,8,8,8,1.0,1.0,1.0,False,"a gorgeous , witty , seductive movie . ","a gorgeous , witty , seductive movie . "
385,0,32,32,32,0.8104838709677419,0.9,0.9775473597127571,False,"while the resident evil games may have set new standards for thrills , suspense , and gore for video games , the movie really only succeeds in the third of these . ","while the resident evil games may have set young standards for thrills , suspense , and panel for video games , the flick really only succeeds in the third of these . "
513,0,31,31,31,0.5225806451612903,0.7,0.7701944096437615,False,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . ","care deftly entrance the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . "
160,0,26,26,26,0.7661538461538462,0.9,0.9804166668492409,False,"uncommonly stylish but equally silly ... the picture fails to generate much suspense , nor does it ask searching enough questions to justify its pretensions . ","uncommonly stylish but equally silly ... the picture fails to generate much suspense , nor set it ask searching enough questions to absolve its pretensions . "
149,1,30,30,29,0.6305418719211823,0.6,0.8886983067660209,False,"the volatile dynamics of female friendship is the subject of this unhurried , low-key film that is so off-hollywood that it seems positively french in its rhythms and resonance . ","the explosive dynamics of female friendship is the subject of this unhurried , crushed-key film that is hence off-hollywood that it seems positively french in its rhythms and resonance . "
264,0,18,18,17,0.5588235294117647,0.9,0.7495116125046964,False,"it ca n't decide if it wants to be a mystery/thriller , a romance or a comedy . ","it ca n'triiodothyronine decide if it wants to be a mystery/thriller , a romance or a comedy . "
435,1,8,8,8,1.0,1.0,0.9999999999999998,False,a marvel like none you 've seen . ,a marvel like none you 've seen . 
220,1,19,19,19,0.7660818713450293,0.9,0.9884118936906846,False,the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ,the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with pathos . 
678,1,27,27,27,1.0,1.0,1.0,False,"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . ","the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . "
677,1,16,16,16,0.7166666666666667,0.9,0.9663608419486213,False,"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . ","majidi is an unconventional storyteller , capable of determination beauty in the most lower stead . "
602,1,11,11,11,0.7454545454545455,0.9,0.9880518085235838,False,"instead , he shows them the respect they are due . ","instead , helium shows them the respect they are due . "
784,1,11,11,11,0.5636363636363636,0.9,0.9443335201321817,False,very psychoanalytical -- provocatively so -- and also refreshingly literary . ,very psychoanalytical -- provocatively so -- and also refreshfully literary . 
